업종명,업소명,소재지(도로명),소재지(지번),소재지전화,관리기관전화번호,관리기관명
일반음식점,난난산동점,"경상북도 구미시 산동읍 신당1로5길 2, 지테라쎄 1동 3층 204, 205호","경상북도 구미시 산동읍 신당리 1413 지테라쎄 3층 204, 205호 1동 ",054-474-2770,054-480-5598,경상북도 구미시청
일반음식점,범프리카인생치킨구미인동점,"경상북도 구미시 인동중앙로11길 26, 2층 204호 (황상동)",경상북도 구미시 황상동 303-2 2층 204호,054-472-7734,054-480-5598,경상북도 구미시청
일반음식점,쿠모산,"경상북도 구미시 금오산로10길 14-1, 1층 (원평동)",경상북도 구미시 원평동 436-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,깡통식당,"경상북도 구미시 봉곡동로 17, 1층 (봉곡동)",경상북도 구미시 봉곡동 225-3 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,아라치치킨신평비산공단점,"경상북도 구미시 비산로7길 33, 1층 (비산동)",경상북도 구미시 비산동 89-13 1층 ,054-461-9579,054-480-5598,경상북도 구미시청
일반음식점,일라레콜로로,"경상북도 구미시 금오산로18길 3, 1층 (원평동)",경상북도 구미시 원평동 419-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,매머드익스프레스구미신평점,"경상북도 구미시 구미대로 399, 신평상가 1층 117호 (신평동)",경상북도 구미시 신평동 150-17 신평상가 1층 117호,,054-480-5598,경상북도 구미시청
일반음식점,주군,"경상북도 구미시 송정대로 108, 한라하우젠트송정 상가동 1층 111호,112호 (송정동)","경상북도 구미시 송정동 455 1층 111호,112호 상가동 ",,054-480-5598,경상북도 구미시청
일반음식점,티파니앤,"경상북도 구미시 봉곡남로 2, 가동 1층 (봉곡동)",경상북도 구미시 봉곡동 317 1층 가동 ,054-455-1659,054-480-5598,경상북도 구미시청
일반음식점,얀,"경상북도 구미시 송원서로8길 33, 1층 (원평동)",경상북도 구미시 원평동 1052-7 1층 ,054-453-7772,054-480-5598,경상북도 구미시청
일반음식점,토핑주의보진평점,"경상북도 구미시 인동28길 5-10, 1층 (진평동)",경상북도 구미시 진평동 76-4 1층 ,054-607-5888,054-480-5598,경상북도 구미시청
일반음식점,화라쿵푸5호도량점,"경상북도 구미시 문장로 147, 1층 (도량동)",경상북도 구미시 도량동 687-24 1층 ,054-456-9997,054-480-5598,경상북도 구미시청
일반음식점,커피플라워,"경상북도 구미시 박정희로 547, 한솔아파트 상가동 1층 101호 (송정동)",경상북도 구미시 송정동 38 1층 상가동 101호,054-457-1134,054-480-5598,경상북도 구미시청
일반음식점,더봉자막창,"경상북도 구미시 산호대로27길 29, 1층 (옥계동)",경상북도 구미시 옥계동 623-5 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,24시전주명가콩나물국밥구미공단점,"경상북도 구미시 1공단로 198-10, 1층 (공단동)",경상북도 구미시 공단동 265-28 1층 ,054-461-6669,054-480-5598,경상북도 구미시청
일반음식점,허대구대구동닭구미금오시장점,"경상북도 구미시 송원서로6길 47, 1층 (원평동)",경상북도 구미시 원평동 1054-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,요기앤김밥,"경상북도 구미시 봉곡로 89, 1층 (봉곡동)",경상북도 구미시 봉곡동 376-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,사곡돼지한판,"경상북도 구미시 상사서로 192, 1층 (사곡동)",경상북도 구미시 사곡동 671-1 1층 ,054-461-3455,054-480-5598,경상북도 구미시청
일반음식점,오광떡,"경상북도 구미시 문화로 49-1, 1층 (원평동)",경상북도 구미시 원평동 339-2 1층 ,054-444-7771,054-480-5598,경상북도 구미시청
일반음식점,딜리셔스푸드,"경상북도 구미시 흥안로2길 6-39, 1층 (옥계동)",경상북도 구미시 옥계동 552-10 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,한듬골,"경상북도 구미시 옥성면 산촌옥관로 969, A동 1층",경상북도 구미시 옥성면 구봉리 457-7 1층 A동 ,054-532-2228,054-480-5598,경상북도 구미시청
일반음식점,국가대표109무한리필형곡점,"경상북도 구미시 형곡동로 110, 가동 1층 (형곡동)",경상북도 구미시 형곡동 143-12 1층 가동 ,,054-480-5598,경상북도 구미시청
일반음식점,야식선물세트,"경상북도 구미시 인동21길 33, 1층 (인의동)",경상북도 구미시 인의동 657-12 1층 ,054-476-1355,054-480-5598,경상북도 구미시청
일반음식점,팔공푸줏간,"경상북도 구미시 봉곡북로 97, 1층 (봉곡동)",경상북도 구미시 봉곡동 170-7 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,황장군공단점,"경상북도 구미시 수출대로 152, 1층 113,114,115,116호 (공단동)","경상북도 구미시 공단동 193-8 1층 113,114,115,116호 ",054-463-6661,054-480-5598,경상북도 구미시청
일반음식점,한잔해짠,"경상북도 구미시 형곡로 238, 1층 (형곡동)",경상북도 구미시 형곡동 197 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,고아농협장례문화원,"경상북도 구미시 고아읍 오로4길 112, 1동 지하1층",경상북도 구미시 고아읍 오로리 511 지하1층 1동 ,054-481-7411,054-480-5598,경상북도 구미시청
일반음식점,안가네형곡점,"경상북도 구미시 신시로6길 4, 1층 105호 (형곡동, 진흥명문빌라)",경상북도 구미시 형곡동 172-1 1층 105호,,054-480-5598,경상북도 구미시청
일반음식점,1988포차,"경상북도 구미시 봉곡로18길 29-6, 1층 (봉곡동)",경상북도 구미시 봉곡동 226-13 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,아리푸드,"경상북도 구미시 문장로 54-24, 1층 (도량동)",경상북도 구미시 도량동 792-135 1층 ,054-444-9882,054-480-5598,경상북도 구미시청
일반음식점,강변하우스2,"경상북도 구미시 고아읍 숭선로 151, 1동 2층",경상북도 구미시 고아읍 봉한리 3-3 2층 1동 ,,054-480-5598,경상북도 구미시청
일반음식점,월남선생구미확장단지점,"경상북도 구미시 산동읍 신당2로 57, 1동 2층 208호",경상북도 구미시 산동읍 신당리 1393 2층 1동 208호,054-473-3314,054-480-5598,경상북도 구미시청
일반음식점,밥집김스방,"경상북도 구미시 인동32길 35-20, 1층 (진평동)",경상북도 구미시 진평동 140-7 1층 ,054-476-0275,054-480-5598,경상북도 구미시청
일반음식점,한푸드,"경상북도 구미시 형곡로19길 12, 1층 101호 (형곡동, 협진반도빌라)",경상북도 구미시 형곡동 165-1 1층 101호,,054-480-5598,경상북도 구미시청
일반음식점,새벽닭옛날통닭,"경상북도 구미시 구미중앙로9길 9-1, 1동 1층 (원평동)",경상북도 구미시 원평동 118-9 1층 1동 ,,054-480-5598,경상북도 구미시청
일반음식점,비비큐구미구평점,"경상북도 구미시 인동34길 20, 1층 (진평동)",경상북도 구미시 진평동 86-7 1층 ,054-476-9222,054-480-5598,경상북도 구미시청
일반음식점,명품관산동점,"경상북도 구미시 산동읍 신당1로2길 13, 1동 2층 201,202,203호","경상북도 구미시 산동읍 신당리 1433 2층 201,202,203호 1동 ",054-472-0921,054-480-5598,경상북도 구미시청
일반음식점,한반도전집,"경상북도 구미시 금오시장로 13, 금오시장 1층 116,136호 (원평동)","경상북도 구미시 원평동 1028-2 1층 116,136호 ",054-458-2333,054-480-5598,경상북도 구미시청
일반음식점,참숯꼬기송정점,"경상북도 구미시 신시로14길 32, 1층 (송정동)",경상북도 구미시 송정동 469-3 1층 ,054-605-9595,054-480-5598,경상북도 구미시청
일반음식점,칠천냥,"경상북도 구미시 문장로 138, 1층 (도량동)",경상북도 구미시 도량동 677-1 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,웨스턴,"경상북도 구미시 금오대로16길 3, 1층 101,102호 (오태동)","경상북도 구미시 오태동 746-1 1층 101,102호 ",,054-480-5598,경상북도 구미시청
일반음식점,다락방,"경상북도 구미시 신시로14길 10, 1층 103호 (송정동, 상산에이스타운)",경상북도 구미시 송정동 465 상산에이스타운 1층 103호,054-454-4747,054-480-5598,경상북도 구미시청
일반음식점,오션스크린골프,"경상북도 구미시 산호대로23길 13, D동 1층 102호 (옥계동)",경상북도 구미시 옥계동 610-1 1층 D동 102호,,054-480-5598,경상북도 구미시청
일반음식점,대구통닭구미비산점,"경상북도 구미시 신비로 115, 나호동 1층 (비산동)",경상북도 구미시 비산동 458-2 1층 나호동 ,,054-480-5598,경상북도 구미시청
일반음식점,요기한끼봉곡도량점,"경상북도 구미시 야은로11길 27, 1층 (봉곡동)",경상북도 구미시 봉곡동 546-6 1층 ,054-451-1232,054-480-5598,경상북도 구미시청
일반음식점,양파식당송정직영점,"경상북도 구미시 송정대로6길 5, 1층 (송정동)",경상북도 구미시 송정동 459-1 1층 ,054-715-3886,054-480-5598,경상북도 구미시청
일반음식점,트롯포차,"경상북도 구미시 칠성로2길 47, 장성상가 1층 110호 (신평동)",경상북도 구미시 신평동 150-17 1층 110호,,054-480-5598,경상북도 구미시청
일반음식점,꽃마름구미금오산점,"경상북도 구미시 금오산로 176-2, 3층 (남통동)",경상북도 구미시 남통동 100-19 3층 ,054-456-0034,054-480-5598,경상북도 구미시청
일반음식점,한솥도시락구미확장단지점,"경상북도 구미시 산동읍 신당2로 23, 1동 1층 110호",경상북도 구미시 산동읍 신당리 1439 1층 1동 110호,054-474-3430,054-480-5598,경상북도 구미시청
일반음식점,후쿠후쿠,"경상북도 구미시 선산읍 남문로3길 9-1, 1층",경상북도 구미시 선산읍 완전리 239-3 1층 ,070-7163-6789,054-480-5598,경상북도 구미시청
일반음식점,정담막걸리,"경상북도 구미시 검성로 36, 1층 (황상동)",경상북도 구미시 황상동 205-8 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,연이도반한삼겹살,"경상북도 구미시 칠성로6길 48, 1층 23호 (신평동)",경상북도 구미시 신평동 150-4 1층 23호,,054-480-5598,경상북도 구미시청
일반음식점,소소한일상,"경상북도 구미시 선산읍 선주로 150, 1동 1층",경상북도 구미시 선산읍 동부리 556-2 1층 1동 ,054-482-3355,054-480-5598,경상북도 구미시청
일반음식점,백산푸드시스템주식회사,"경상북도 구미시 낙동강변로 61, 구미화물터미널 가동 1층 (오태동)",경상북도 구미시 오태동 155-5 1층 가동 ,054-461-8080,054-480-5598,경상북도 구미시청
일반음식점,개성냉면,"경상북도 구미시 선산읍 선산중앙로8길 17, 1층",경상북도 구미시 선산읍 이문리 107-1 1층 ,054-482-5731,054-480-5598,경상북도 구미시청
일반음식점,파리맨션,"경상북도 구미시 금오산로20길 4-1, 2층 (원평동)",경상북도 구미시 원평동 417-6 2층 ,,054-480-5598,경상북도 구미시청
일반음식점,가가스시,"경상북도 구미시 상사서로 104, 1층 102호 (상모동)",경상북도 구미시 상모동 39 1층 102호,054-4656-035,054-480-5598,경상북도 구미시청
일반음식점,다온보리밥,"경상북도 구미시 인동중앙로13길 21, CH상가 1층 (황상동)",경상북도 구미시 황상동 319 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,우돈향,"경상북도 구미시 봉곡로 77, 1층 (봉곡동)",경상북도 구미시 봉곡동 429-4 1층 ,054-441-5666,054-480-5598,경상북도 구미시청
일반음식점,라쿵푸마라탕옥계점,"경상북도 구미시 산호대로31길 12-39, 가동 1층 (옥계동)",경상북도 구미시 옥계동 740-1 1층 가동 ,,054-480-5598,경상북도 구미시청
일반음식점,푸차이로오,"경상북도 구미시 금오산로22길 29, 1층 (원평동)",경상북도 구미시 원평동 397-4 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,미각,"경상북도 구미시 인동16길 17-1, 1층 (진평동)",경상북도 구미시 진평동 17-4 1층 ,054-604-3456,054-480-5598,경상북도 구미시청
일반음식점,봄날김밥,"경상북도 구미시 상사서로 152, 1층 (사곡동)",경상북도 구미시 사곡동 681-6 1층 ,054-463-6777,054-480-5598,경상북도 구미시청
일반음식점,편백정담구미점,"경상북도 구미시 금오산로 176-2, 2층 (남통동)",경상북도 구미시 남통동 100-19 2층 ,054-456-0032,054-480-5598,경상북도 구미시청
일반음식점,명가손만두전골,"경상북도 구미시 상사서로 139-3, 1층 (사곡동)",경상북도 구미시 사곡동 689-2 1층 ,070-4671-5865,054-480-5598,경상북도 구미시청
일반음식점,만끽,"경상북도 구미시 금오산로 176-2, 4층 (남통동)",경상북도 구미시 남통동 100-19 4층 ,054-456-0035,054-480-5598,경상북도 구미시청
일반음식점,진참치신평점,"경상북도 구미시 야은로 738, 2층 (신평동)",경상북도 구미시 신평동 11-16 2층 ,054-465-3777,054-480-5598,경상북도 구미시청
일반음식점,명륜진사갈비옥계점,"경상북도 구미시 산호대로29길 7-19, 1층 (옥계동)",경상북도 구미시 옥계동 838-1 1층 ,054-473-3727,054-480-5598,경상북도 구미시청
일반음식점,네오피자구미점,"경상북도 구미시 신시로10길 106-1, 1동 1층 (송정동)",경상북도 구미시 송정동 489-4 1층 1동 ,,054-480-5598,경상북도 구미시청
일반음식점,호식이두마리치킨산동점,"경상북도 구미시 산동읍 신당인덕2로2길 4-9, 1층",경상북도 구미시 산동읍 신당리 1520 1층 ,054-471-8592,054-480-5598,경상북도 구미시청
일반음식점,하나비,"경상북도 구미시 인동26길 27-1, 1층 (진평동)",경상북도 구미시 진평동 89-12 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,저스트마라관,"경상북도 구미시 옥계북로 26, 1층 (옥계동)",경상북도 구미시 옥계동 833-1 1층 ,070-4045-6710,054-480-5598,경상북도 구미시청
일반음식점,시담푸드,"경상북도 구미시 1공단로9길 44, 일반상가동 1층 3호 (공단동, 공단3주공아파트)",경상북도 구미시 공단동 256 공단3주공아파트 일반상가동 1층 3호,,054-480-5598,경상북도 구미시청
일반음식점,바다포차,"경상북도 구미시 고아읍 들성로9길 3-14, 1층",경상북도 구미시 고아읍 문성리 1169 1층 ,,054-480-5598,경상북도 구미시청
일반음식점,큰집막창산동점,"경상북도 구미시 산동읍 신당인덕1로 57, 1동 1층",경상북도 구미시 산동읍 신당리 1655 1층 1동 ,054-475-7655,054-480-5598,경상북도 구미시청
