store_name,addr,legal_dong,dong,category,store_name_clean
비비큐문성고아점,"경상북도 구미시 고아읍 들성로 255, 1동 1층",고아읍,고아읍,패스트푸드,비비큐문성고아점
황짬뽕,"경상북도 구미시 봉곡로 151, 1층 (봉곡동)",봉곡동,선주원남동,중식,황짬뽕
꽃마름월남쌈샤브앤샐러드바옥계점,"경상북도 구미시 산호대로24길 9-45, 2층 (옥계동, 거상빌딩)",옥계동,양포동,양식,꽃마름월남쌈샤브앤샐러드바옥계점
신평나들목식당,"경상북도 구미시 구미대로32길 5-3, 1층 (신평동)",신평동,신평1동,한식,신평나들목식당
용두동쭈꾸미봉곡점,"경상북도 구미시 봉곡북로 49, 1층 (봉곡동)",봉곡동,선주원남동,한식,용두동쭈꾸미봉곡점
대구통닭,"경상북도 구미시 봉곡로 101, 1층 (봉곡동)",봉곡동,선주원남동,패스트푸드,대구통닭
땡초불닭발동대문엽기떡볶이,"경상북도 구미시 박정희로 76-3, 125동 107호 (상모동, 한신휴플러스)",상모동,상모사곡동,한식,땡초불닭발동대문엽기떡볶이
신전떡볶이공단점,"경상북도 구미시 산호대로 191-4, 105호 (공단동, 제일상가)",공단동,공단동,한식,신전떡볶이공단점
바푸리숯불김밥상모점,"경상북도 구미시 상모로10길 4, A동 4호 (상모동)",상모동,상모사곡동,한식,바푸리숯불김밥상모점
고아식당,"경상북도 구미시 고아읍 선산대로 1010, 1층",고아읍,고아읍,한식,고아식당
홍천뚝배기선산점,"경상북도 구미시 선산읍 선상서로 104, 1층",선산읍,선산읍,한식,홍천뚝배기선산점
시원순대국밥,"경상북도 구미시 고아읍 문장로26길 5-11, 1층",고아읍,고아읍,한식,시원순대국밥
보쌈에무쵸엔족발,"경상북도 구미시 진평길 85-2, 1층 (진평동)",진평동,진미동,한식,보쌈에무쵸엔족발
옛날손짜장,"경상북도 구미시 구미대로34길 4, 2층 (신평동)",신평동,신평1동,중식,옛날손짜장
파스타입니다봉곡점,"경상북도 구미시 봉곡로20길 21-3, 101동 105호 (봉곡동, 시현겔러리빌)",봉곡동,선주원남동,양식,파스타입니다봉곡점
인덕식당,"경상북도 구미시 산동읍 강동로 953-12, 다동 1층",산동읍,산동읍,한식,인덕식당
오호오쭈꾸미본점,"경상북도 구미시 박정희로 32, 1층 (상모동)",상모동,상모사곡동,한식,오호오쭈꾸미본점
한식뷔페안다미,"경상북도 구미시 산동읍 산호대로43길 24-4, 1층",산동읍,산동읍,한식,한식뷔페안다미
죽이야기옥계점,"경상북도 구미시 옥계북로 66-1, 1층 (옥계동)",옥계동,양포동,한식,죽이야기옥계점
일등갈비,"경상북도 구미시 옥계남로 7-9, 1층 (옥계동)",옥계동,양포동,한식,일등갈비
백암토종순대,"경상북도 구미시 산호대로27길 34, 1층 (옥계동)",옥계동,양포동,한식,백암토종순대
해롱이치킨,"경상북도 구미시 신시로10길 25, 1층 (송정동)",송정동,송정동,패스트푸드,해롱이치킨
한솥도시락구미형곡점,"경상북도 구미시 형곡로 151, 1층 (형곡동)",형곡동,형곡1동,한식,한솥도시락구미형곡점
닭갈비명가,"경상북도 구미시 산동읍 첨단기업1로 52, 1동 1층",산동읍,산동읍,한식,닭갈비명가
의령메밀국수,"경상북도 구미시 송원동로 32-6, 121호 (송정동)",송정동,송정동,일식,의령메밀국수
오븐에꾸운닭신평점,"경상북도 구미시 야은로 752, 1층 (신평동)",신평동,신평1동,패스트푸드,오븐에꾸운닭신평점
신짬뽕,"경상북도 구미시 선산읍 단계동길 187, 1층",선산읍,선산읍,중식,신짬뽕
양포동즉석우동인동점,"경상북도 구미시 인동북길 75, 1층 (인의동)",인의동,인동동,일식,양포동즉석우동인동점
진천고을구미식당본점,"경상북도 구미시 구미중앙로31길 20, 1층 (원평동)",원평동,원평동,한식,진천고을구미식당본점
일품양평해장국원호점,"경상북도 구미시 고아읍 문장로25길 6-7, 1층",고아읍,고아읍,한식,일품양평해장국원호점
신참떡볶이구평진평점,"경상북도 구미시 인동36길 15, 105호 (구평동, 구평메디칼센터)",구평동,인동동,한식,신참떡볶이구평진평점
삼겹세상송정점,"경상북도 구미시 신시로16길 11, 1층 (송정동)",송정동,송정동,한식,삼겹세상송정점
네네치킨공단비산점,"경상북도 구미시 비산로5길 28, 1층 (비산동)",비산동,비산동,패스트푸드,네네치킨공단비산점
지코바치킨문성점,"경상북도 구미시 고아읍 들성로11길 5, 1층",고아읍,고아읍,패스트푸드,지코바치킨문성점
홍가네닭갈비,"경상북도 구미시 산호대로25길 34-25, 1층 (옥계동)",옥계동,양포동,한식,홍가네닭갈비
장풍순대국밥,"경상북도 구미시 사곡로 40, 1층 (사곡동)",사곡동,상모사곡동,한식,장풍순대국밥
구미정통닭,"경상북도 구미시 봉곡북로 38, 1층 (봉곡동)",봉곡동,선주원남동,패스트푸드,구미정통닭
카츠연구소,"경상북도 구미시 상모로8길 8, 나동 1층 (상모동)",상모동,상모사곡동,일식,카츠연구소
일송추어탕,"경상북도 구미시 장천면 상장5길 5, 1층",장천면,장천면,한식,일송추어탕
한양식당,"경상북도 구미시 3공단1로 302-7, 지하1층 32호 (임수동, 구미공구상가)",임수동,진미동,양식,한양식당
킴스신쭈꾸미앤낙지,"경상북도 구미시 산호대로29길 13-12, 1층 (옥계동)",옥계동,양포동,한식,킴스신쭈꾸미앤낙지
이가네족발,"경상북도 구미시 신비로 126, 주1동 1층 (비산동)",비산동,비산동,한식,이가네족발
산들애칼국수,"경상북도 구미시 봉곡로20길 33-11, 1층 (봉곡동)",봉곡동,선주원남동,한식,산들애칼국수
고마담옛날치킨구미선산점,"경상북도 구미시 선산읍 선주로 81, 1층",선산읍,선산읍,패스트푸드,고마담옛날치킨구미선산점
노랑통닭봉곡점,"경상북도 구미시 봉곡로 100, 1층 2호 (봉곡동, 봉곡프라자)",봉곡동,선주원남동,패스트푸드,노랑통닭봉곡점
지코바숯불양념구이,"경상북도 구미시 신비로 16, 1층 (신평동)",신평동,신평1동,패스트푸드,지코바숯불양념구이
브라더한정식도시락구미사곡점,"경상북도 구미시 상사서로 151, 1층 (사곡동)",사곡동,상모사곡동,한식,브라더한정식도시락구미사곡점
한복자엉터리김밥본점,"경상북도 구미시 수출대로 555, 1층 (인의동)",인의동,인동동,한식,한복자엉터리김밥본점
삼우막창,"경상북도 구미시 형곡동로 61, 1층 (형곡동)",형곡동,형곡1동,한식,삼우막창
신통치킨임은점,"경상북도 구미시 왕산로 28-10, 301동 107호 (임은동, 임은삼도뷰엔빌상가)",임은동,임오동,패스트푸드,신통치킨임은점
우리막창,"경상북도 구미시 인동35길 22-5, 1층 (구평동)",구평동,인동동,한식,우리막창
꼬갈비포차,"경상북도 구미시 인동중앙로3길 18-6, 1층 (황상동)",황상동,인동동,한식,꼬갈비포차
삼포해물뚝배기,"경상북도 구미시 수출대로 518, 1층 (황상동)",황상동,인동동,한식,삼포해물뚝배기
시장김밥,"경상북도 구미시 선산읍 남문로 19-26, B동 1-24호 (선산시장)",선산읍,선산읍,한식,시장김밥
실비회식당,"경상북도 구미시 상사서로22길 10, 1층 (사곡동)",사곡동,상모사곡동,한식,실비회식당
다담뜰한식뷔페구미점,"경상북도 구미시 금오산로 110, 가동 1층 (원평동)",원평동,원평동,한식,다담뜰한식뷔페구미점
다미국수,"경상북도 구미시 산호대로 191-4, 110호 (공단동, 제일상가)",공단동,공단동,한식,다미국수
디디치킨송정점,"경상북도 구미시 신시로10길 102, 1층 (송정동)",송정동,송정동,패스트푸드,디디치킨송정점
동궁찜닭인동점,"경상북도 구미시 인동남길 78, 1층 (진평동)",진평동,진미동,한식,동궁찜닭인동점
까치분식,"경상북도 구미시 칠성로6길 48, 1층 13호 (신평동)",신평동,신평1동,한식,까치분식
커피스타가별,"경상북도 구미시 새마을로 3, 1층 (형곡동)",형곡동,형곡1동,커피전문점,커피스타가별
조은식당,"경상북도 구미시 도개면 궁기1길 10, 1층",도개면,도개면,한식,조은식당
한들소머리국밥,"경상북도 구미시 인동13길 6, 1층 (인의동)",인의동,인동동,한식,한들소머리국밥
일품풍천장어,"경상북도 구미시 지산1길 44 (지산동, 1층)",지산동,지산동,한식,일품풍천장어
누리마을감자탕,"경상북도 구미시 고아읍 문성9길 42, 1동 1층",고아읍,고아읍,한식,누리마을감자탕
복이네식당선산점,경상북도 구미시 선산읍 남문로 19-29,선산읍,선산읍,한식,복이네식당선산점
사곡전국수,"경상북도 구미시 상사서로 151 (사곡동, 1층)",사곡동,상모사곡동,한식,사곡전국수
한솥도시락봉곡점,"경상북도 구미시 봉곡로 130 (봉곡동, 1층)",봉곡동,선주원남동,한식,한솥도시락봉곡점
영광풍천장어,"경상북도 구미시 인동15길 40 (인의동, 1층)",인의동,인동동,한식,영광풍천장어
황금순두부,"경상북도 구미시 구미대로 174 (광평동, 홈플러스 구미광평점 1층)",광평동,광평동,한식,황금순두부
치킨플러스구미옥계점,경상북도 구미시 산동읍 산호대로43길 18-2 (1층),산동읍,산동읍,패스트푸드,치킨플러스구미옥계점
황제막창,"경상북도 구미시 해평면 해평시장2길 4-1, 1층",해평면,해평면,한식,황제막창
국수랑,"경상북도 구미시 상사동로 94 (사곡동, 1층)",사곡동,상모사곡동,한식,국수랑
옛날산골통닭봉곡점,"경상북도 구미시 봉곡서로 48 (봉곡동, 1층)",봉곡동,선주원남동,패스트푸드,옛날산골통닭봉곡점
단골곱창,"경상북도 구미시 산호대로27길 38-1 (옥계동, 1층)",옥계동,양포동,한식,단골곱창
구미가당기는막창,"경상북도 구미시 백산로 76-1, 2층 (송정동)",송정동,송정동,한식,구미가당기는막창
착한중화포차,"경상북도 구미시 흥안로 48 (옥계동, 에덴상가 203-2호)",옥계동,양포동,중식,착한중화포차
해수순두부,"경상북도 구미시 장천면 상장3길 9, 주1동 1층",장천면,장천면,한식,해수순두부
따봉옛날통닭,"경상북도 구미시 인동39길 20-1 (구평동, 1층 101호)",구평동,인동동,패스트푸드,따봉옛날통닭
비에이치씨옥계4공단점,"경상북도 구미시 옥계북로 96-1, 1층 (옥계동)",옥계동,양포동,패스트푸드,비에이치씨옥계4공단점
뚝배기동태탕해물찜,"경상북도 구미시 임은길 42 (임은동, 1층)",임은동,임오동,한식,뚝배기동태탕해물찜
피자나라치킨공주진평구평점,"경상북도 구미시 인동38길 9-7 (구평동, 1층)",구평동,인동동,패스트푸드,피자나라치킨공주진평구평점
예스서갈비,"경상북도 구미시 여헌로 60 (인의동, 1층)",인의동,인동동,한식,예스서갈비
토몽식당,"경상북도 구미시 부곡1길 35 (부곡동, 1,2층)",부곡동,선주원남동,한식,토몽식당
동궁찜닭,"경상북도 구미시 봉곡북로 52 (봉곡동, 1층)",봉곡동,선주원남동,한식,동궁찜닭
화로갈비소,"경상북도 구미시 인동4길 9 (진평동, 1층 101호)",진평동,진미동,한식,화로갈비소
현일식당,"경상북도 구미시 고아읍 선산대로 602, 3동",고아읍,고아읍,일식,현일식당
미승짬뽕,"경상북도 구미시 수출대로3길 107, A동 1층 14,31,32,35,36,53,54,55호 (공단동)",공단동,공단동,중식,미승짬뽕
돈까스앤얼큰순두부,"경상북도 구미시 구미중앙로37길 20, 1층 (원평동)",원평동,원평동,한식,돈까스앤얼큰순두부
비에이치씨치킨남통원평점,"경상북도 구미시 원남로 69 (원평동, 105호)",원평동,원평동,패스트푸드,비에이치씨치킨남통원평점
구미닭갈비,"경상북도 구미시 고아읍 들성로 93, 1층",고아읍,고아읍,한식,구미닭갈비
밥상,"경상북도 구미시 비산로5길 28-17 (비산동, 1층)",비산동,비산동,한식,밥상
매일가마솥석쇠식당,"경상북도 구미시 고아읍 선산대로 602, B동",고아읍,고아읍,한식,매일가마솥석쇠식당
북경루,"경상북도 구미시 1공단로 186-17, 102호 (공단동)",공단동,공단동,중식,북경루
고놈에불향쭈꾸미문성점,"경상북도 구미시 고아읍 들성로9길 3-10, 1층",고아읍,고아읍,한식,고놈에불향쭈꾸미문성점
교동짬뽕송정점,"경상북도 구미시 백산로 78, 1층 101호 (송정동)",송정동,송정동,중식,교동짬뽕송정점
심야식당,"경상북도 구미시 인동중앙로2길 15, 1층 (인의동)",인의동,인동동,한식,심야식당
선산불막창,"경상북도 구미시 선산읍 남문로3길 21-1, 1층",선산읍,선산읍,한식,선산불막창
이바돔감자탕구미문성점,"경상북도 구미시 고아읍 동평로 72, 1동 1층",고아읍,고아읍,한식,이바돔감자탕구미문성점
예향얼큰이손칼국수,"경상북도 구미시 인동북길 159, 1층 (인의동)",인의동,인동동,한식,예향얼큰이손칼국수
숯불치킨참잘하는집,"경상북도 구미시 상사동로 133, 1층 (사곡동)",사곡동,상모사곡동,패스트푸드,숯불치킨참잘하는집
목마식당,"경상북도 구미시 장천면 강동로 177-38, 1층",장천면,장천면,한식,목마식당
60계치킨,"경상북도 구미시 형곡동로 103 (형곡동, 형곡전원리빙필 1층 104호)",형곡동,형곡1동,패스트푸드,60계치킨
황제두마리치킨해평점,"경상북도 구미시 해평면 강동로 1640-3, 가동 1층",해평면,해평면,패스트푸드,황제두마리치킨해평점
